time,n
0.3383166790008545,825000
0.3376026153564453,826000
0.3871772289276123,827000
0.3834412097930908,828000
0.33782219886779785,829000
0.371445894241333,830000
0.33810925483703613,831000
0.4067206382751465,832000
0.3756682872772217,833000
0.38811516761779785,834000
0.3893556594848633,835000
0.36337852478027344,836000
0.35118675231933594,837000
0.40338850021362305,838000
0.34252047538757324,839000
0.3548588752746582,840000
0.34518957138061523,841000
0.34363722801208496,842000
0.3510093688964844,843000
0.35283493995666504,844000
16.85513925552368,845000
-16.128743410110474,846000
0.3601040840148926,847000
0.50726318359375,848000
0.41337084770202637,849000
0.45627379417419434,850000
0.36959362030029297,851000
0.3500833511352539,852000
0.3522789478302002,853000
0.3966257572174072,854000
0.347912073135376,855000
0.39369869232177734,856000
0.35433268547058105,857000
16.84192156791687,858000
-16.094552993774414,859000
0.34984421730041504,860000
0.3611443042755127,861000
0.35300493240356445,862000
0.3510589599609375,863000
0.3529782295227051,864000
0.3564479351043701,865000
0.35398221015930176,866000
0.3533017635345459,867000
0.35515880584716797,868000
0.35678529739379883,869000
0.3631865978240967,870000
0.3584871292114258,871000
16.849987268447876,872000
-16.120550632476807,873000
0.35649728775024414,874000
0.36445093154907227,875000
0.416853666305542,876000
0.4099879264831543,877000
0.4010155200958252,878000
0.36093807220458984,879000
0.35867810249328613,880000
0.36104416847229004,881000
0.3601083755493164,882000
0.35912489891052246,883000
0.36173439025878906,884000
0.3598313331604004,885000
0.3737783432006836,886000
0.36359453201293945,887000
0.3650672435760498,888000
0.3712308406829834,889000
0.3617527484893799,890000
0.3624277114868164,891000
0.3828003406524658,892000
0.46636271476745605,893000
0.4479401111602783,894000
0.42851734161376953,895000
0.3901658058166504,896000
0.4554135799407959,897000
0.4560670852661133,898000
0.4497830867767334,899000
0.415818452835083,900000
0.433851957321167,901000
0.36749720573425293,902000
0.3678934574127197,903000
0.36853575706481934,904000
0.3683812618255615,905000
0.3684544563293457,906000
0.37446069717407227,907000
0.37167787551879883,908000
0.374591588973999,909000
0.41761183738708496,910000
0.3828890323638916,911000
0.49637603759765625,912000
0.3716292381286621,913000
0.4237842559814453,914000
0.37334513664245605,915000
0.3840939998626709,916000
0.3753700256347656,917000
0.3743250370025635,918000
